A5043062426	A. P. Dawid
A5110137199	A. M. Skene
W1593567129	[11] Calculation of protein conformation from circular dichroism
C38503535	Optical rotatory dispersion
C486523	Enantiomer
A5110170304	Jen Tsi Yang
A5113609768	Chuen‐Shang C. Wu
A5103424974	Hugo M. Martínez
W2001757193	The condition for dynamic stability
C110639684	Pendulum
A5034486731	At L. Hof
A5041056229	Marnix G.J. Gazendam
A5043286826	W.E. Sinke
W2014003741	A Semi-Empirical Theory of the Electronic Spectra and Electronic Structure of Complex Unsaturated Molecules. II
W2017812705	The Kondo lattice and weak antiferromagnetism
W2132290789	Breast Disease: Clinical Application of US Elastography for Diagnosis
A5082980168	Ako Itoh
A5109145598	Ei Ueno
A5047995210	Eriko Tohno
A5066129979	Hiroshi Kamma
A5103097756	Hideto Takahashi
W2165295831	Convex position estimation in wireless sensor networks
A5024273935	Lance Doherty
A5085143303	Kristofer S. J. Pister
W1989502263	Strategic decision making
C58694771	Bounded rationality
A5045613469	Kathleen M. Eisenhardt
A5000500012	Mark Zbaracki
W2032207635	Pointer basis of quantum apparatus: Into what mixture does the wave packet collapse?
W2078374001	Conformer Generation with OMEGA: Algorithm and Validation Using High Quality Structures from the Protein Databank and Cambridge Structural Database
C119145174	Protein Data Bank
A5033311640	Paul C. D. Hawkins
A5047546337	A. Geoffrey Skillman
A5057042667	Gregory L. Warren
A5054194566	Benjamin A. Ellingson
A5103291244	Matthew T. Stahl
W1970000657	Left-right correlation energy
W1972896636	Methanol to Olefins (MTO): From Fundamentals to Commercialization
C105281773	Molecular sieve
A5067834684	Peng Tian
A5058202114	Yingxu Wei
A5100682785	Mao Ye
A5100660725	Zhongmin Liu
W1996999479	Characterization of the magnetic fabric of rocks
A5010622059	Vit Jelínek
W2054814429	Naturalness Preserved Enhancement Algorithm for Non-Uniform Illumination Images
C187888035	Color constancy
A5081433919	Shuhang Wang
A5100680278	Jin Zheng
A5071329803	Hai‐Miao Hu
A5100758169	Bo Li
W2088442715	Direct Observation of Transfer of Angular Momentum to Absorptive Particles from a Laser Beam with a Phase Singularity
A5003452086	Huan He
A5052334244	Halina Rubinsztein‐Dunlop
W2129821518	Indirect and mixed‐treatment comparison, network, or multiple‐treatments meta‐analysis: many names, many benefits, many concerns for the next generation evidence synthesis tool
W2135598826	A matrix factorization technique with trust propagation for recommendation in social networks
A5036052714	Mohsen Jamali
A5018267399	Martin Ester
W2144729032	Spin glasses and the statistical mechanics of protein folding.
A5044194202	Joseph D. Bryngelson
A5023161837	Peter G. Wolynes
W2159355928	The Spectral Signatures of Frenkel Polarons in H- and J-Aggregates
C160172526	Vibronic coupling
A5061558119	Frank C. Spano
W2166757146	Discretizing light behaviour in linear and nonlinear waveguide lattices
C200687136	Waveguide
C32802771	Port (circuit theory)
A5105529475	F. Lederer
A5109223535	Yaron Silberberg
W1863983288	The FLACC: a behavioral scale for scoring postoperative pain in young children.
C111369323	FLACC scale
C2777395641	Pacu
A5088499693	Sandra Merkel
A5001739052	Terri Voepel‐Lewis
A5030453630	J R Shayevitz
A5031254556	Shobha Malviya
W1994751539	A 3D perfectly matched medium from modified maxwell's equations with stretched coordinates
C16895185	Perfectly matched layer
A5032649464	Weng Cho Chew
A5056414564	William H. Weedon
W2037825302	Changing ideas in hydrology — The case of physically-based models
A5030563324	Keith Beven
W2082257352	Entanglement Spectrum as a Generalization of Entanglement Entropy: Identification of Topological Order in Non-Abelian Fractional Quantum Hall Effect States
A5102943746	Hui Li
W2099308299	Hybrid dynamical systems
A5017342314	Rafal Goebel
A5028224738	Ricardo G. Sanfelice
A5002737786	Andrew R. Teel
W1964076534	Three-dimensional Dirac semimetal and quantum transport in Cd<mml:math xmlns:mml="http://www.w3.org/1998/Math/MathML" display="inline"><mml:msub><mml:mrow/><mml:mn>3</mml:mn></mml:msub></mml:math>As<mml:math xmlns:mml="http://www.w3.org/1998/Math/MathML" display="inline"><mml:msub><mml:mrow/><mml:mn>2</mml:mn></mml:msub></mml:math>
A5028714734	Quansheng Wu
W1976003395	Three‐dimensional stochastic analysis of macrodispersion in aquifers
A5111722782	Lynn W. Gelhar
A5028549762	Carl L. Axness
W2041684917	A trust region method based on interior point techniques for nonlinear programming
A5033475682	Jean Charles Gilbert
W2055891591	Surprises on the Way from One- to Two-Dimensional Quantum Magnets: The Ladder Materials
A5027822141	T. M. Rice
W2070235865	Excitation Energies from Time-Dependent Density-Functional Theory
A5052414158	Martin Petersilka
A5058660346	U. J. Gossmann
W2136497493	Generalized global symmetries
C192423722	Global symmetry
A5073094778	Davide Gaiotto
A5029343828	Anton Kapustin
A5066293538	Brian Willett
W2954281353	Recent progress made in the mechanism comprehension and design of electrocatalysts for alkaline water splitting
C202189072	Hydrogen production
A5068793140	Congling Hu
A5100433989	Lei Zhang
W1511506129	Mechanisms of Anterior Cruciate Ligament Injury
C2778434673	Anterior cruciate ligament
C2776141760	Hamstring
C2781017183	Valgus
C2781170992	ACL injury
A5077728814	Barry P. Boden
A5089822636	Gregory Dean
A5001184066	John A. Feagin
A5110449893	William E. Garrett
W1994712115	Violation of Bell's Inequality under Strict Einstein Locality Conditions
C18399536	Principle of locality
A5055373870	Thomas Jennewein
W2001063720	Hydrogen as an energy carrier: Prospects and challenges
A5076503160	Kaveh Mazloomi
A5047485771	Chandima Gomes
W2017893316	Magnetic interpretation in three dimensions using Euler deconvolution
A5085790540	Alan B. Reid
A5048277223	J. M. Allsop
A5001300025	Harold Granser
A5088011372	A. J. Millett
A5042990134	I. W. Somerton
W2071317896	The best thermoelectric.
A5016072569	G. D. Mahan
W1522291487	Achieving transparency with plasmonic and metamaterial coatings
A5005375790	Andrea Alù
A5022669149	Nader Engheta
W1981141777	TARGET ARTICLE: Toward a Conceptualization of Optimal Self-Esteem
A5014459976	Michael H. Kernis
W1996320936	Quantum Dot Solar Cells. Tuning Photoresponse through Size and Shape Control of CdSe−TiO<sub>2</sub> Architecture
A5052342263	Anusorn Kongkanand
A5064853862	Kevin Tvrdy
A5071736692	Kensuke Takechi
W2005423324	Intraclass Reliability Estimates: Testing Structural Assumptions
A5035237098	Charles E. Werts
A5051454773	Robert L. Linn
A5085971955	Karl G. Jöreskog
W2053787721	A nondestructive method for determining the spring constant of cantilevers for scanning force microscopy
A5110661046	J. P. Cleveland
A5111468264	S. Manne
A5073635155	Dan Bocek
A5055980912	Paul K. Hansma
W2156856858	Cosmological Results from High‐<i>z</i>Supernovae
A5023063594	B. Schmidt
A5020461847	B. Barris
A5047972986	P. Candia
A5112575877	Peter Challis
W2025254507	Measurement of the Oxygen Isotopic Composition of Nitrate in Seawater and Freshwater Using the Denitrifier Method
C2776384668	Nitrate
A5082374393	Karen L. Casciotti
A5041012419	Daniel M. Sigman
A5015415143	Meredith G. Hastings
A5020519397	J. K. Böhlke
A5066504838	Andreas Hilkert
W2127775997	Social network analysis: a powerful strategy, also for the information sciences
C62886766	Organizational network analysis
A5030475982	Evelien Otte
A5076549608	Ronald Rousseau
W2138323937	SrTi<mml:math xmlns:mml="http://www.w3.org/1998/Math/MathML" display="inline"><mml:mrow><mml:msub><mml:mrow><mml:mi mathvariant="normal">O</mml:mi></mml:mrow><mml:mrow><mml:mn>3</mml:mn></mml:mrow></mml:msub></mml:mrow></mml:math>: An intrinsic quantum paraelectric below 4 K
A5025810793	K. A. Müller
A5070700545	H. Burkard
W2158499134	Culture sits in places: reflections on globalism and subaltern strategies of localization
C2781208120	Subaltern
A5080601068	Arturo Escobar
W2165909838	Dimensions of teacher self-efficacy and relations with strain factors, perceived collective teacher efficacy, and teacher burnout.
C2778702256	Collective efficacy
W2166410494	Rethinking validity and reliability in content analysis
A5029255924	W. James Potter
A5021428206	Deborah Levine‐Donnerstein
W2021122851	A silicon nanocrystals based memory
C51141536	Nanosecond
A5104088975	Sandip Tiwari
A5052257281	Farhan Rana
A5108211445	Hussein Hanafi
A5035643110	A. Hartstein
A5040713914	E.F. Crabbé
W2027452000	Template‐Free Synthesis of SnO<sub>2</sub> Hollow Nanostructures with High Lithium Storage Capacity
A5045655558	Yong Wang
A5034952185	Chris Yuan
A5091608537	Jim Yang Lee
W2051762527	Control of star formation by supersonic turbulence
A5087474486	Mordecai‐Mark Mac Low
A5062809181	Ralf S. Klessen
W2085341294	Auxiliary basis sets to approximate Coulomb potentials (Chem. Phys. Letters 240 (1995) 283-290)
W2089390834	Interstellar bubbles. II - Structure and evolution
A5023755734	R. P. Weaver
A5080192371	Richard McCray
A5082172042	J. Castor
A5032091808	Paul R. Shapiro
A5011785648	R. L. Moore
W2483681359	The Machiavellian Moment: Florentine Political Thought and the Atlantic Republican Tradition. By J. G. A. Pocock. (Princeton, N.J.: Princeton University Press, 1975. Pp. 602. $22.50, cloth; $11.50, paper.)
A5077759657	Harvey C. Mansfield
W2036439938	Individual differences in sensitivity to disgust: A scale sampling seven domains of disgust elicitors
C2777375102	Disgust
A5013713764	Jonathan Haidt
A5000104944	Clark McCauley
A5057929719	Paul Rozin
W2072832555	Transmission of electrical signals by spin-wave interconversion in a magnetic insulator
A5113976204	Y. Kajiwara
A5055730703	Jun-ichiro Ohe
W2136696603	FIVE-YEAR<i>WILKINSON MICROWAVE ANISOTROPY PROBE</i>OBSERVATIONS: LIKELIHOODS AND PARAMETERS FROM THE<i>WMAP</i>DATA
W2140683366	Despiking Acoustic Doppler Velocimeter Data
C142757262	Doppler effect
A5054253664	Derek G. Goring
A5058332566	Vladimir Nikora
W4292309267	The generalised Lomb-Scargle periodogram
C4069607	Aliasing
A5071382491	M. Zechmeister
A5024127683	M. Kürster
W2097089521	Observing the State of a Linear System
W2120101046	Collective Teacher Efficacy: Its Meaning, Measure, and Impact on Student Achievement
A5008710459	Roger D. Goddard
A5004841038	Wayne K. Hoy
W4211005167	Squeezed Light
C2780497637	Heterodyne (poetry)
A5012677118	R. Loudon
W1967596824	Giant spin-orbit-induced spin splitting in two-dimensional transition-metal dichalcogenide semiconductors
A5033135875	Zhiyong Zhu
A5061135232	Yingchun Cheng
A5008872173	Udo Schwingenschlögl
W1968512837	VODE: A Variable-Coefficient ODE Solver
C34862557	Ode
A5022259483	George D. Byrne
W1988199152	Absence of neutrinos on a lattice
A5078474678	Henning B. Nielsen
A5107887797	M. Ninomiya
W2009829880	Cosmical magnetic fields
A5109813818	R. Hide
W2017396100	Interstellar photoelectric absorption cross sections, 0.03-10 keV
A5052381941	Richard J. S. Morrison
A5043868154	D. McCammon
W2148412563	The Structured Clinical Interview for DSM-III-R (SCID)
A5050843152	Janet B. W. Williams
W2169812570	The ‘diaspora’ diaspora
A5070575348	Rogers Brubaker
W2173673487	A Nonhydrostatic Version of the Penn State–NCAR Mesoscale Model: Validation Tests and Simulation of an Atlantic Cyclone and Cold Front
W2331885695	From Aggregation-Induced Emission of Au(I)–Thiolate Complexes to Ultrabright Au(0)@Au(I)–Thiolate Core–Shell Nanoclusters
C2778987444	Aggregation-induced emission
A5062439349	Zhentao Luo
A5029148528	Xun Yuan
A5100397981	Yue Yu
A5076745171	Qingbo Zhang
A5010218313	David Tai Leong
W1864507840	Large, non-saturating magnetoresistance in WTe2
A5026134091	Mazhar N. Ali
A5103860699	Jun Xiong
A5030781154	Steven Flynn
A5006855745	Jing Tao
A5080145719	Quinn Gibson
W1975130349	Increasing value and reducing waste in research design, conduct, and analysis
A5070446713	John P. A. Ioannidis
A5010870828	Mark A. Hlatky
A5111324611	Muin J. Khoury
A5101814630	Malcolm Macleod
W1978486062	Strain-Induced Pseudo–Magnetic Fields Greater Than 300 Tesla in Graphene Nanobubbles
A5075834952	Niv Levy
A5011095418	Sarah A. Burke
A5032793121	Kacey Meaker
A5075716999	Melissa Panlasigui
A5030169722	Alex Zettl
W1979517429	Issues of validity and reliability in qualitative research
A5069878278	Helen Noble
A5015315097	Joanna Smith
W1988897250	The Problem of Measurement Model Misspecification in Behavioral and Organizational Research and Some Recommended Solutions.
A5021741190	Scott MacKenzie
A5046587712	Philip M. Podsakoff
A5023403074	Cheryl Burke Jarvis
W2043059847	Attosecond control of electronic processes by intense light fields
A5054560855	Andrius Baltuška
A5083804833	M. Uiberacker
A5090500228	E. Goulielmakis
W2091825943	A comparison of the efficiency and accuracy of the quadratic configuration interaction (QCISD), coupled cluster (CCSD), and Brueckner coupled cluster (BCCD) methods
W2122161467	Quantized feedback stabilization of linear systems
A5086321981	Daniel Liberzon
W2001243737	Bulk superconductivity at 91 K in single-phase oxygen-deficient perovskite<mml:math xmlns:mml="http://www.w3.org/1998/Math/MathML" display="inline"><mml:mrow><mml:msub><mml:mrow><mml:mi mathvariant="normal">Ba</mml:mi></mml:mrow><mml:mrow><mml:mn>2</mml:mn></mml:mrow></mml:msub></mml:mrow></mml:math><mml:math xmlns:mml="http://www.w3.org/1998/Math/MathML" display="inline"><mml:mrow><mml:msub><mml:mrow><mml:mi mathvariant="normal">YCu</mml:mi></mml:mrow><mml:mrow><mml:mn>3</mml:mn></mml:mrow></mml:msub></mml:mrow></mml:math><mml:math xmlns:mml="http://www.w3.org/1998/Math/MathML" display="inline"><mml:mrow><mml:msub><mml:mrow><mml:mi mathvariant="normal">O</mml:mi></mml:mrow><mml:mrow><mml:mn>9</mml:mn><mml:mi mathvariant="normal">−</mml:mi><mml:mi mathvariant="normal">δ</mml:mi></mml:mrow></mml:msub></mml:mrow></mml:math>
A5030611363	R. J. Cava
A5080348888	R. B. van Dover
A5036715138	S. A. Sunshine
W2001725826	Astrocyte-Neuron Lactate Transport Is Required for Long-Term Memory Formation
C2777542381	Astrocyte
A5028497832	Akinobu Suzuki
A5043116501	Sarah A. Stern
A5052633914	Ozlem Bozdagi
A5005979256	George W. Huntley
A5007116905	Ruth H. Walker
W2041251400	Single-photon detectors for optical quantum information applications
A5014201929	Robert H. Hadfield
W2055032509	Trajectory Surface Hopping Approach to Nonadiabatic Molecular Collisions: The Reaction of H+ with D2
C2780242237	Surface hopping
A5111766365	Richard K. Preston
W2075343701	Surface photovoltage phenomena: theory, experiment, and applications
C129396577	Surface photovoltage
A5054788297	Leeor Kronik
W2103721688	Technical note: The libRadtran software package for radiative transfer calculations - description and examples of use
A5085249581	Bernhard Mayer
A5059660583	Arve Kylling
W2140167371	A Group-IV Ferromagnetic Semiconductor: Mn <sub> <i>x</i> </sub> Ge <sub> 1− <i>x</i> </sub>
A5025991879	Y. D. Park
A5059633395	Aubrey T. Hanbicki
A5064903769	Steven C. Erwin
A5043281549	C. Stephen Hellberg
A5058248505	James M. Sullivan
W2170098818	Single-shot read-out of an individual electron spin in a quantum dot
A5066932926	L. H. Willems van Beveren
A5037129418	B. Witkamp
W2153852402	Non-Abelian statistics and topological quantum information processing in 1D wire networks
A5082630102	Jason Alicea
W2950873748	High-throughput electronic band structure calculations: Challenges and tools
A5073730422	Wahyu Setyawan
A5006314784	Stefano Curtarolo
W1996773027	Nonlinear neural networks: Principles, mechanisms, and architectures
W2018070595	<i>Methods of Molecular Quantum Mechanics</i>
A5111160219	R. McWeeny
A5032376483	Brian T. Sutcliffe
A5007566202	G. O. Brink
W2066951434	Metadynamics: a method to simulate rare events and reconstruct the free energy in biophysics, chemistry and material science
A5066542398	Alessandro Laio
A5023053470	Francesco Luigi Gervasio
W2012633943	<i>Quantum Theory of the Optical and Electronic Properties of Semiconductors</i>
